filepath,transcription,duration,spkr_id
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002261/myst_002261_2015-03-13_08-56-15_LS_1.3/myst_002261_2015-03-13_08-56-15_LS_1.3_037.wav,well worms are uh decomposers so they break down their food and we've been talking about the consumers decomposers and producers also uh with herbivores carnivores and omnivores so this has to do what we've been learning about because they're a part of that,23.071125,002261
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002261/myst_002261_2015-03-13_08-56-15_LS_1.3/myst_002261_2015-03-13_08-56-15_LS_1.3_013.wav,uhm one of these that is a decomposer is the bacteria uhm another decomposer is uhm the mushroom,13.834625,002261
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002261/myst_002261_2015-03-13_08-56-15_LS_1.3/myst_002261_2015-03-13_08-56-15_LS_1.3_002.wav,we have been learning about decomposers composers and things a lot like that,8.55925,002261
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002261/myst_002261_2015-03-13_08-56-15_LS_1.3/myst_002261_2015-03-13_08-56-15_LS_1.3_033.wav,this means that a bear is an omnivore,4.39825,002261
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002261/myst_002261_2015-03-13_08-56-15_LS_1.3/myst_002261_2015-03-13_08-56-15_LS_1.3_017.wav,most plants are producers because they have to be able to make their own food because if they're going to be at the beginning of the uhm food chain or food web then they're going to be have to uh they're going to be have to be eaten by uh lots and lots of different things,21.011,002261
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002261/myst_002261_2015-03-13_08-56-15_LS_1.3/myst_002261_2015-03-13_08-56-15_LS_1.3_028.wav,because they all eat meat so uh a carnivore eats meat,5.1608125,002261
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002261/myst_002261_2015-03-13_08-56-15_LS_1.3/myst_002261_2015-03-13_08-56-15_LS_1.3_001.wav,i am good,1.625,002261
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002261/myst_002261_2015-03-13_08-56-15_LS_1.3/myst_002261_2015-03-13_08-56-15_LS_1.3_024.wav,well an herbivore is a plant eater so basically they only eat plants so uh the deer and the panda are herbivore,13.17375,002261
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002261/myst_002261_2015-03-13_08-56-15_LS_1.3/myst_002261_2015-03-13_08-56-15_LS_1.3_035.wav,uh this tells me that about decomposers uhm it tells me like that they probably eat things that most other things wouldn't eat,12.432875,002261
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002261/myst_002261_2015-03-13_08-56-15_LS_1.3/myst_002261_2015-03-13_08-56-15_LS_1.3_026.wav,that makes moose a herbivore,3.853625,002261
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002261/myst_002261_2015-03-13_08-56-15_LS_1.3/myst_002261_2015-03-13_08-56-15_LS_1.3_019.wav,this missing organism could be a worm because uh the it's not really going to anything else so the worm is something that uh eats stuff and then uh gives dropplings or dung and uh that goes into the soil and that soil is for the pine cone so i'm guessing it's going to be like a worm some type of a worm,28.6420625,002261
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002261/myst_002261_2015-03-13_08-56-15_LS_1.3/myst_002261_2015-03-13_08-56-15_LS_1.3_016.wav,uh definitely it could be grass because uhm grass could be eaten by all of these things and so uhm probably like grandma grass would be this uh missing organism,16.6204375,002261
